timestamp,46400_CE,46400_PE,46500_CE,46500_PE,46600_CE,46600_PE,46700_CE,46700_PE,46800_CE,46800_PE,46900_CE,46900_PE,47000_CE,47000_PE,47100_CE,47100_PE,47200_CE,47200_PE,47300_CE,47300_PE,47400_CE,47400_PE,47500_CE,47500_PE,47600_CE,47600_PE,47700_CE,47700_PE,47800_CE,47800_PE,47900_CE,47900_PE,48000_CE,48000_PE,48100_CE,48100_PE,48200_CE,48200_PE,48300_CE,48300_PE,48400_CE,48400_PE,48500_CE,48500_PE,48600_CE,48600_PE,48700_CE,48700_PE,48800_CE,48800_PE,48900_CE,48900_PE,49000_CE,49000_PE,49100_CE,49100_PE,49200_CE,49200_PE,49300_CE,49300_PE
1702617180,11820.0,996735.0,83115.0,1808160.0,25485.0,707535.0,20025.0,700830.0,33750.0,690690.0,61305.0,688725.0,480000.0,2151750.0,149175.0,895440.0,148845.0,988560.0,123210.0,1104345.0,223110.0,993795.0,950070.0,2917380.0,473895.0,1316460.0,1561410.0,1951050.0,2772030.0,2426850.0,2523600.0,2042400.0,4569900.0,1734855.0,1347300.0,419190.0,1620015.0,245400.0,1020300.0,160935.0,950310.0,94665.0,1948170.0,183480.0,899850.0,23355.0,847185.0,10185.0,768150.0,9660.0,600870.0,9180.0,1852050.0,20355.0,503085.0,1665.0,972915.0,2970.0,1054080.0,660.0
1702617240,11820.0,994440.0,83070.0,1816080.0,25500.0,716145.0,20100.0,700950.0,33645.0,693345.0,62085.0,679995.0,479925.0,2164935.0,148860.0,889515.0,148230.0,999810.0,122985.0,1098180.0,213840.0,998790.0,947010.0,2903805.0,476655.0,1323630.0,1582980.0,1997205.0,2747805.0,2448945.0,2584080.0,2036535.0,4499520.0,1720575.0,1336755.0,416880.0,1615470.0,239610.0,1014660.0,159420.0,956130.0,91455.0,1919430.0,178350.0,907395.0,25335.0,839415.0,9315.0,751875.0,9795.0,615645.0,9195.0,1834455.0,20280.0,493515.0,1680.0,968310.0,2955.0,1050555.0,660.0
1702617300,11820.0,994440.0,83070.0,1816080.0,25500.0,716145.0,20100.0,700950.0,33645.0,693345.0,62085.0,679995.0,479925.0,2164935.0,148860.0,889515.0,148230.0,999810.0,122985.0,1098180.0,213840.0,998790.0,947010.0,2903805.0,476655.0,1323630.0,1582980.0,1997205.0,2747805.0,2448945.0,2584080.0,2036535.0,4499520.0,1720575.0,1336755.0,416880.0,1615470.0,239610.0,1014660.0,159420.0,956130.0,91455.0,1919430.0,178350.0,907395.0,25335.0,839415.0,9315.0,751875.0,9795.0,615645.0,9195.0,1834455.0,20280.0,493515.0,1680.0,968310.0,2955.0,1050555.0,660.0
1702617360,11820.0,994440.0,83070.0,1816080.0,25500.0,716145.0,20100.0,700950.0,33645.0,693345.0,62085.0,679995.0,479925.0,2164935.0,148860.0,889515.0,148230.0,999810.0,122985.0,1098180.0,213840.0,998790.0,947010.0,2903805.0,476655.0,1323630.0,1582980.0,1997205.0,2747805.0,2448945.0,2584080.0,2036535.0,4499520.0,1720575.0,1336755.0,416880.0,1615470.0,239610.0,1014660.0,159420.0,956130.0,91455.0,1919430.0,178350.0,907395.0,25335.0,839415.0,9315.0,751875.0,9795.0,615645.0,9195.0,1834455.0,20280.0,493515.0,1680.0,968310.0,2880.0,1050555.0,660.0
1702617420,11805.0,938010.0,82680.0,1795905.0,25500.0,722535.0,19845.0,689895.0,33495.0,691530.0,62190.0,661470.0,479145.0,2124750.0,148605.0,885045.0,151215.0,982275.0,127320.0,1062465.0,218355.0,987720.0,988080.0,2859495.0,533520.0,1213245.0,1731990.0,1976085.0,2796480.0,2354835.0,2634150.0,1766940.0,4483935.0,1598835.0,1343505.0,373500.0,1632225.0,205485.0,1003350.0,142635.0,961845.0,87465.0,1965915.0,175605.0,893985.0,22185.0,839055.0,9765.0,760905.0,9960.0,614880.0,9225.0,1827795.0,20280.0,503610.0,1725.0,981720.0,2880.0,1059555.0,660.0
1702617480,11805.0,938010.0,82680.0,1795905.0,25410.0,722535.0,19845.0,689895.0,33495.0,691530.0,62190.0,661470.0,479145.0,2124750.0,148605.0,885045.0,151215.0,982275.0,127320.0,1062465.0,218355.0,987720.0,988080.0,2859495.0,533520.0,1213245.0,1731990.0,1976085.0,2796480.0,2354835.0,2634150.0,1766940.0,4483935.0,1598835.0,1343505.0,373500.0,1632225.0,205485.0,1003350.0,142635.0,961845.0,87465.0,1965915.0,175605.0,893985.0,22185.0,839055.0,9765.0,760905.0,9960.0,614880.0,9225.0,1827795.0,20685.0,503610.0,1725.0,981720.0,2880.0,1059555.0,660.0
1702617540,11805.0,938010.0,82680.0,1795905.0,25410.0,722535.0,19845.0,689895.0,33495.0,691530.0,62190.0,661470.0,479145.0,2124750.0,148605.0,885045.0,151215.0,982275.0,127320.0,1062465.0,218355.0,987720.0,988080.0,2859495.0,533520.0,1213245.0,1731990.0,1976085.0,2796480.0,2354835.0,2634150.0,1766940.0,4483935.0,1598835.0,1343505.0,373500.0,1632225.0,205485.0,1003350.0,142635.0,961845.0,87465.0,1965915.0,175605.0,893985.0,22185.0,839055.0,9765.0,760905.0,9960.0,614880.0,9225.0,1827795.0,20685.0,503610.0,1725.0,981720.0,2880.0,1059555.0,660.0
1702617600,11805.0,911220.0,82605.0,1815300.0,25380.0,695535.0,19770.0,692895.0,33180.0,694785.0,62190.0,643635.0,479295.0,2109510.0,149700.0,889080.0,151275.0,994410.0,129405.0,1044525.0,220950.0,982425.0,1025550.0,2777520.0,593055.0,1208700.0,1858635.0,2003130.0,2895885.0,2225535.0,2688780.0,1543185.0,4560525.0,1470435.0,1371855.0,335040.0,1630440.0,197280.0,1024560.0,134985.0,949335.0,85215.0,1934520.0,172365.0,905625.0,22080.0,848535.0,9795.0,763965.0,10200.0,616200.0,9060.0,1961400.0,20685.0,498510.0,1770.0,990435.0,2880.0,1070085.0,660.0
1702617660,11805.0,911220.0,82605.0,1815300.0,25380.0,695535.0,19770.0,692895.0,33180.0,694785.0,62460.0,643635.0,479295.0,2109510.0,149700.0,889080.0,151275.0,994410.0,129405.0,1044525.0,220950.0,982425.0,1025550.0,2777520.0,593055.0,1208700.0,1858635.0,2003130.0,2895885.0,2225535.0,2688780.0,1543185.0,4560525.0,1470435.0,1371855.0,335040.0,1630440.0,197280.0,1024560.0,134985.0,949335.0,85215.0,1934520.0,172365.0,905625.0,22080.0,848535.0,9795.0,763965.0,10200.0,616200.0,9060.0,1961400.0,20685.0,498510.0,1770.0,990435.0,2805.0,1070085.0,660.0
1702617720,11775.0,911220.0,82605.0,1815300.0,25380.0,695535.0,19770.0,692895.0,33180.0,694785.0,62460.0,643635.0,479295.0,2109510.0,149700.0,889080.0,151275.0,994410.0,129405.0,1044525.0,220950.0,982425.0,1025550.0,2777520.0,593055.0,1208700.0,1858635.0,2003130.0,2895885.0,2225535.0,2688780.0,1543185.0,4560525.0,1470435.0,1371855.0,335040.0,1630440.0,197280.0,1024560.0,134985.0,949335.0,85215.0,1934520.0,172365.0,905625.0,22080.0,848535.0,9795.0,763965.0,10200.0,616200.0,9060.0,1961400.0,20685.0,498510.0,1770.0,990435.0,2805.0,1070085.0,660.0
1702617780,11775.0,834060.0,82470.0,1791885.0,25620.0,685935.0,19770.0,676620.0,33570.0,671055.0,64320.0,634005.0,479955.0,2062995.0,149430.0,876780.0,153450.0,919995.0,134235.0,1013415.0,226290.0,963210.0,1092705.0,2757315.0,676620.0,1177980.0,2022930.0,1995435.0,2948535.0,1971855.0,2662755.0,1260555.0,4750830.0,1333830.0,1385055.0,305565.0,1607595.0,173055.0,1046610.0,124470.0,894600.0,83880.0,1937085.0,166770.0,927735.0,22035.0,854175.0,9795.0,763650.0,10200.0,778905.0,8235.0,2011395.0,19770.0,489090.0,1770.0,995385.0,2805.0,1064415.0,510.0
1702617840,11775.0,834060.0,82470.0,1791885.0,25635.0,685935.0,19770.0,676620.0,33570.0,671055.0,64320.0,634005.0,479955.0,2062995.0,149430.0,876780.0,153450.0,919995.0,134235.0,1013415.0,226290.0,963210.0,1092705.0,2757315.0,676620.0,1177980.0,2022930.0,1995435.0,2948535.0,1971855.0,2662755.0,1260555.0,4750830.0,1333830.0,1385055.0,305565.0,1607595.0,173055.0,1046610.0,124470.0,894600.0,83880.0,1937085.0,166770.0,927735.0,22035.0,854175.0,9330.0,763650.0,10485.0,778905.0,8235.0,2011395.0,19770.0,489090.0,1770.0,995385.0,2805.0,1064415.0,510.0
1702617900,11775.0,834060.0,82470.0,1791885.0,25635.0,685935.0,19770.0,676620.0,33570.0,671055.0,64320.0,634005.0,479955.0,2062995.0,149430.0,876780.0,153450.0,919995.0,134235.0,1013415.0,226290.0,963210.0,1092705.0,2757315.0,676620.0,1177980.0,2022930.0,1995435.0,2948535.0,1971855.0,2662755.0,1260555.0,4750830.0,1333830.0,1385055.0,305565.0,1607595.0,173055.0,1046610.0,124470.0,894600.0,83880.0,1937085.0,166770.0,927735.0,22035.0,854175.0,9330.0,763650.0,10485.0,778905.0,7935.0,2011395.0,19770.0,489090.0,1815.0,995385.0,2805.0,1064415.0,510.0
1702617960,11790.0,834150.0,82620.0,1772355.0,25635.0,677670.0,19815.0,534870.0,33555.0,671490.0,64425.0,645510.0,490185.0,2086860.0,149400.0,868800.0,153705.0,908940.0,136935.0,1001580.0,230655.0,961020.0,1107615.0,2737470.0,748665.0,1190175.0,2202480.0,1964685.0,3041235.0,1891080.0,2586315.0,1237785.0,4841280.0,1293900.0,1377435.0,291300.0,1622490.0,170070.0,1054005.0,121590.0,903390.0,83115.0,1946595.0,165570.0,937920.0,21555.0,863385.0,9000.0,761640.0,10515.0,807720.0,7935.0,2030655.0,19800.0,494130.0,1830.0,995925.0,2805.0,1054980.0,510.0
1702618020,11790.0,834150.0,82620.0,1772355.0,25635.0,677670.0,19815.0,534870.0,33555.0,671490.0,64425.0,645510.0,490185.0,2086860.0,149400.0,868800.0,153705.0,908940.0,136935.0,1001580.0,230655.0,961020.0,1107615.0,2737470.0,748665.0,1190175.0,2202480.0,1964685.0,3041235.0,1891080.0,2586315.0,1237785.0,4841280.0,1293900.0,1377435.0,291300.0,1622490.0,170070.0,1054005.0,121590.0,903390.0,83115.0,1946595.0,165570.0,937920.0,21555.0,863385.0,9000.0,761640.0,10515.0,807720.0,7935.0,2030655.0,19800.0,494130.0,1830.0,995925.0,2805.0,1054980.0,510.0
1702618080,11790.0,834150.0,82620.0,1772355.0,25635.0,677670.0,19815.0,534870.0,33555.0,671490.0,64425.0,645510.0,490185.0,2086860.0,149400.0,868800.0,153705.0,908940.0,136935.0,1001580.0,230655.0,961020.0,1107615.0,2737470.0,748665.0,1190175.0,2202480.0,1964685.0,3041235.0,1891080.0,2586315.0,1237785.0,4841280.0,1293900.0,1377435.0,291300.0,1622490.0,170070.0,1054005.0,121590.0,903390.0,83115.0,1946595.0,165570.0,937920.0,21555.0,863385.0,9000.0,761640.0,10515.0,807720.0,7935.0,2030655.0,19800.0,494130.0,1830.0,995925.0,2805.0,1054980.0,510.0
1702618140,11775.0,828630.0,81975.0,1762305.0,25635.0,668115.0,19815.0,538800.0,32910.0,670800.0,63960.0,588810.0,480780.0,2111895.0,149955.0,864570.0,151470.0,897930.0,133860.0,995370.0,220440.0,943245.0,1082985.0,2686860.0,753960.0,1121460.0,2156790.0,1953825.0,3002295.0,1861755.0,2567220.0,1230090.0,4841295.0,1297530.0,1370640.0,288855.0,1634475.0,173100.0,1058925.0,121410.0,901335.0,83265.0,1955760.0,165900.0,954180.0,21375.0,833475.0,9000.0,764160.0,10500.0,814200.0,7935.0,2051085.0,19770.0,512325.0,1830.0,994245.0,2805.0,1042845.0,510.0
1702618200,11775.0,828630.0,81975.0,1762305.0,25620.0,668115.0,19845.0,538800.0,32910.0,670800.0,63960.0,588810.0,480780.0,2111895.0,149955.0,864570.0,151470.0,897930.0,133860.0,995370.0,220440.0,943245.0,1082985.0,2686860.0,753960.0,1121460.0,2156790.0,1953825.0,3002295.0,1861755.0,2567220.0,1230090.0,4841295.0,1297530.0,1370640.0,288855.0,1634475.0,173100.0,1058925.0,121410.0,901335.0,83265.0,1955760.0,165900.0,954180.0,21375.0,833475.0,9015.0,764160.0,10500.0,814200.0,7170.0,2051085.0,19770.0,512325.0,1845.0,994245.0,2805.0,1042845.0,510.0
1702618260,11775.0,828630.0,81975.0,1762305.0,25620.0,668115.0,19845.0,538800.0,32910.0,670800.0,63960.0,588810.0,480780.0,2111895.0,149955.0,864570.0,151470.0,897930.0,133860.0,995370.0,220440.0,943245.0,1082985.0,2686860.0,753960.0,1121460.0,2156790.0,1953825.0,3002295.0,1861755.0,2567220.0,1230090.0,4841295.0,1297530.0,1370640.0,288855.0,1634475.0,173100.0,1058925.0,121410.0,901335.0,83265.0,1955760.0,165900.0,954180.0,21375.0,833475.0,9015.0,764160.0,10500.0,814200.0,7170.0,2051085.0,19770.0,512325.0,1845.0,994245.0,2805.0,1042845.0,510.0
1702618320,11775.0,845940.0,81210.0,1793070.0,25620.0,675615.0,19845.0,557925.0,32985.0,664680.0,63960.0,596190.0,490500.0,2125500.0,149670.0,875280.0,151305.0,908175.0,133590.0,1015080.0,220800.0,950250.0,1052520.0,2711040.0,744375.0,1184025.0,2115060.0,1972905.0,3063210.0,1890825.0,2589270.0,1218090.0,4826295.0,1289175.0,1365285.0,282975.0,1644015.0,168600.0,1068195.0,122505.0,899205.0,82380.0,1952445.0,164220.0,963225.0,21270.0,841425.0,9015.0,750435.0,10500.0,824820.0,7215.0,2078070.0,19335.0,526245.0,1845.0,1009605.0,2805.0,1033290.0,510.0
1702618380,11775.0,845940.0,81210.0,1793070.0,25635.0,675615.0,19785.0,557925.0,32985.0,664680.0,63960.0,596190.0,490500.0,2125500.0,149670.0,875280.0,151305.0,908175.0,133590.0,1015080.0,220800.0,950250.0,1052520.0,2711040.0,744375.0,1184025.0,2115060.0,1972905.0,3063210.0,1890825.0,2589270.0,1218090.0,4826295.0,1289175.0,1365285.0,282975.0,1644015.0,168600.0,1068195.0,122505.0,899205.0,82380.0,1952445.0,164220.0,963225.0,21270.0,841425.0,9360.0,750435.0,10770.0,824820.0,7215.0,2078070.0,19335.0,526245.0,1845.0,1009605.0,2805.0,1033290.0,510.0
1702618440,11775.0,845940.0,81210.0,1793070.0,25635.0,675615.0,19785.0,557925.0,32985.0,664680.0,63960.0,596190.0,490500.0,2125500.0,149670.0,875280.0,151305.0,908175.0,133590.0,1015080.0,220800.0,950250.0,1052520.0,2711040.0,744375.0,1184025.0,2115060.0,1972905.0,3063210.0,1890825.0,2589270.0,1218090.0,4826295.0,1289175.0,1365285.0,282975.0,1644015.0,168600.0,1068195.0,122505.0,899205.0,82380.0,1952445.0,164220.0,963225.0,21270.0,841425.0,9360.0,750435.0,10815.0,824820.0,7215.0,2078070.0,19335.0,526245.0,1845.0,1009605.0,2805.0,1033290.0,510.0
1702618500,11775.0,851625.0,81210.0,1827735.0,25635.0,674775.0,19785.0,533700.0,33165.0,671505.0,63960.0,591690.0,491190.0,2137575.0,149430.0,895065.0,150900.0,926025.0,134415.0,1045560.0,223485.0,982305.0,1082160.0,2770260.0,750420.0,1246620.0,2130390.0,2002635.0,3044220.0,1925355.0,2586405.0,1207185.0,4817115.0,1267455.0,1363665.0,273060.0,1662945.0,169485.0,1076550.0,121890.0,893805.0,83265.0,1967865.0,162705.0,969885.0,21270.0,851145.0,9555.0,742815.0,10815.0,831330.0,7215.0,2081940.0,19350.0,510570.0,1815.0,1011585.0,2805.0,1009920.0,510.0
1702618560,11790.0,851625.0,81210.0,1827735.0,25590.0,674775.0,19770.0,533700.0,33165.0,671505.0,63870.0,591690.0,491190.0,2137575.0,149430.0,895065.0,150900.0,926025.0,134415.0,1045560.0,223485.0,982305.0,1082160.0,2770260.0,750420.0,1246620.0,2130390.0,2002635.0,3044220.0,1925355.0,2586405.0,1207185.0,4817115.0,1267455.0,1363665.0,273060.0,1662945.0,169485.0,1076550.0,121890.0,893805.0,83265.0,1967865.0,162705.0,969885.0,22335.0,851145.0,9555.0,742815.0,10815.0,831330.0,7230.0,2081940.0,19350.0,510570.0,1815.0,1011585.0,2805.0,1009920.0,1095.0
1702618620,11790.0,851625.0,81210.0,1827735.0,25590.0,674775.0,19770.0,533700.0,33165.0,671505.0,63870.0,591690.0,491190.0,2137575.0,149430.0,895065.0,150900.0,926025.0,134415.0,1045560.0,223485.0,982305.0,1082160.0,2770260.0,750420.0,1246620.0,2130390.0,2002635.0,3044220.0,1925355.0,2586405.0,1207185.0,4817115.0,1267455.0,1363665.0,273060.0,1662945.0,169485.0,1076550.0,121890.0,893805.0,83265.0,1967865.0,162705.0,969885.0,22335.0,851145.0,9555.0,742815.0,10815.0,831330.0,7230.0,2081940.0,19350.0,510570.0,1815.0,1011585.0,2805.0,1009920.0,1095.0
1702618680,11790.0,850275.0,81690.0,1812705.0,25590.0,678390.0,19770.0,528525.0,33105.0,682260.0,63870.0,592980.0,478710.0,2195820.0,148860.0,891885.0,151245.0,926235.0,134760.0,1041210.0,222900.0,984480.0,1077570.0,2789370.0,744585.0,1275540.0,2108175.0,2027580.0,3008685.0,1942665.0,2567850.0,1203960.0,4813905.0,1299525.0,1355235.0,274350.0,1670130.0,169365.0,1081275.0,122205.0,897480.0,82965.0,1963530.0,162675.0,976515.0,22275.0,849225.0,9615.0,747255.0,10815.0,835530.0,7275.0,2100030.0,19200.0,503520.0,1815.0,1019865.0,2805.0,1008345.0,1095.0
1702618740,11790.0,850275.0,81690.0,1812705.0,25575.0,678390.0,19770.0,528525.0,33105.0,682260.0,63645.0,592980.0,478710.0,2195820.0,148860.0,891885.0,151245.0,926235.0,134760.0,1041210.0,222900.0,984480.0,1077570.0,2789370.0,744585.0,1275540.0,2108175.0,2027580.0,3008685.0,1942665.0,2567850.0,1203960.0,4813905.0,1299525.0,1355235.0,274350.0,1670130.0,169365.0,1081275.0,122205.0,897480.0,82965.0,1963530.0,162675.0,976515.0,22275.0,849225.0,9615.0,747255.0,10815.0,835530.0,7275.0,2100030.0,19200.0,503520.0,1815.0,1019865.0,2805.0,1008345.0,1095.0
1702618800,11790.0,850275.0,81690.0,1812705.0,25575.0,678390.0,19770.0,528525.0,33105.0,682260.0,63645.0,592980.0,478710.0,2195820.0,148860.0,891885.0,151245.0,926235.0,134760.0,1041210.0,222900.0,984480.0,1077570.0,2789370.0,744585.0,1275540.0,2108175.0,2027580.0,3008685.0,1942665.0,2567850.0,1203960.0,4813905.0,1299525.0,1355235.0,274350.0,1670130.0,169365.0,1081275.0,122205.0,897480.0,82965.0,1963530.0,162675.0,976515.0,22275.0,849225.0,9615.0,747255.0,10815.0,835530.0,7275.0,2100030.0,19200.0,503520.0,1815.0,1019865.0,2805.0,1008345.0,1095.0
1702618860,11790.0,854085.0,82290.0,1832610.0,25575.0,676290.0,19770.0,536295.0,33000.0,703755.0,63705.0,595545.0,478770.0,2171565.0,148950.0,902055.0,151605.0,972810.0,133065.0,1031715.0,221175.0,1045665.0,1081035.0,2792340.0,738390.0,1306500.0,2072250.0,1992195.0,2957730.0,1956015.0,2556825.0,1180770.0,4810395.0,1303965.0,1353615.0,273660.0,1792830.0,169335.0,1092900.0,122805.0,944085.0,82095.0,1949565.0,163005.0,981150.0,22260.0,850845.0,9735.0,748260.0,10965.0,836670.0,7275.0,2099865.0,19170.0,501495.0,1815.0,1016370.0,2805.0,1009380.0,1200.0
1702618920,11775.0,854085.0,82290.0,1832610.0,25575.0,676290.0,19770.0,536295.0,33000.0,703755.0,63705.0,595545.0,478770.0,2171565.0,148950.0,902055.0,151605.0,972810.0,133065.0,1031715.0,221175.0,1045665.0,1081035.0,2792340.0,738390.0,1306500.0,2072250.0,1992195.0,2957730.0,1956015.0,2556825.0,1180770.0,4810395.0,1303965.0,1353615.0,273660.0,1792830.0,169335.0,1092900.0,122805.0,944085.0,82095.0,1949565.0,163005.0,981150.0,22260.0,850845.0,9735.0,748260.0,11085.0,836670.0,7275.0,2099865.0,19170.0,501495.0,1845.0,1016370.0,2805.0,1009380.0,1200.0
1702618980,11775.0,854085.0,82290.0,1832610.0,25575.0,676290.0,19770.0,536295.0,33120.0,703755.0,63705.0,595545.0,478770.0,2171565.0,148950.0,902055.0,151605.0,972810.0,133065.0,1031715.0,221175.0,1045665.0,1081035.0,2792340.0,738390.0,1306500.0,2072250.0,1992195.0,2957730.0,1956015.0,2556825.0,1180770.0,4810395.0,1303965.0,1353615.0,273660.0,1792830.0,169335.0,1092900.0,122805.0,944085.0,82095.0,1949565.0,163005.0,981150.0,22305.0,850845.0,9735.0,748260.0,11085.0,836670.0,7275.0,2099865.0,19170.0,501495.0,1845.0,1016370.0,2805.0,1009380.0,1155.0
1702619040,11775.0,857730.0,82560.0,1854915.0,25575.0,674580.0,19770.0,538605.0,33120.0,706290.0,63705.0,591915.0,479325.0,2178810.0,149235.0,899910.0,152025.0,1007565.0,134745.0,1031925.0,223080.0,1067820.0,1087140.0,2821125.0,729360.0,1343940.0,2028630.0,2024550.0,2946825.0,1964475.0,2549145.0,1196805.0,4801935.0,1322370.0,1343295.0,274005.0,1815495.0,174615.0,1083690.0,123870.0,965610.0,81870.0,1961955.0,161790.0,978465.0,22305.0,848370.0,9645.0,752265.0,11085.0,832395.0,7275.0,2098875.0,19170.0,506865.0,1845.0,1013985.0,2805.0,1003875.0,1155.0
1702619100,11775.0,857730.0,82560.0,1854915.0,25575.0,674580.0,19770.0,538605.0,33120.0,706290.0,63735.0,591915.0,479325.0,2178810.0,149235.0,899910.0,152025.0,1007565.0,134745.0,1031925.0,223080.0,1067820.0,1087140.0,2821125.0,729360.0,1343940.0,2028630.0,2024550.0,2946825.0,1964475.0,2549145.0,1196805.0,4801935.0,1322370.0,1343295.0,274005.0,1815495.0,174615.0,1083690.0,123870.0,965610.0,81870.0,1961955.0,161790.0,978465.0,22305.0,848370.0,9645.0,752265.0,11085.0,832395.0,7275.0,2098875.0,19335.0,506865.0,1845.0,1013985.0,2805.0,1003875.0,1155.0
1702619160,11775.0,857730.0,82560.0,1854915.0,25575.0,674580.0,19770.0,538605.0,33120.0,706290.0,63735.0,591915.0,479325.0,2178810.0,149235.0,899910.0,152025.0,1007565.0,134745.0,1031925.0,223080.0,1067820.0,1087140.0,2821125.0,729360.0,1343940.0,2028630.0,2024550.0,2946825.0,1964475.0,2549145.0,1196805.0,4801935.0,1322370.0,1343295.0,274005.0,1815495.0,174615.0,1083690.0,123870.0,965610.0,81870.0,1961955.0,161790.0,978465.0,22305.0,848370.0,9645.0,752265.0,11085.0,832395.0,7275.0,2098875.0,19335.0,506865.0,1845.0,1013985.0,2805.0,1003875.0,1155.0
1702619220,11775.0,860175.0,82245.0,1856100.0,25560.0,679050.0,19770.0,549930.0,33120.0,707850.0,63735.0,593685.0,478335.0,2192460.0,149235.0,903780.0,151815.0,1035135.0,136575.0,1035540.0,222165.0,1080660.0,1084980.0,2824560.0,732855.0,1394130.0,2029935.0,2044380.0,2930115.0,1993740.0,2544345.0,1208370.0,4787955.0,1332420.0,1338300.0,274470.0,1821060.0,175740.0,1080765.0,124770.0,971445.0,81945.0,1966365.0,162810.0,972825.0,22305.0,851700.0,9645.0,741765.0,11085.0,838035.0,7260.0,2207475.0,19335.0,512055.0,1845.0,1013115.0,2805.0,1006185.0,1155.0
1702619280,11775.0,860175.0,82245.0,1856100.0,25560.0,679050.0,19770.0,549930.0,33060.0,707850.0,63825.0,593685.0,478335.0,2192460.0,150255.0,903780.0,151815.0,1035135.0,136575.0,1035540.0,222165.0,1080660.0,1084980.0,2824560.0,732855.0,1394130.0,2029935.0,2044380.0,2930115.0,1993740.0,2544345.0,1208370.0,4787955.0,1332420.0,1338300.0,274470.0,1821060.0,175740.0,1080765.0,124770.0,971445.0,81945.0,1966365.0,162810.0,972825.0,22305.0,851700.0,9705.0,741765.0,11100.0,838035.0,7260.0,2207475.0,19530.0,512055.0,2100.0,1013115.0,2805.0,1006185.0,1095.0
1702619340,11790.0,860175.0,82245.0,1856100.0,25530.0,679050.0,19770.0,549930.0,33060.0,707850.0,63825.0,593685.0,478335.0,2192460.0,150255.0,903780.0,151815.0,1035135.0,136575.0,1035540.0,222165.0,1080660.0,1084980.0,2824560.0,732855.0,1394130.0,2029935.0,2044380.0,2930115.0,1993740.0,2544345.0,1208370.0,4787955.0,1332420.0,1338300.0,274470.0,1821060.0,175740.0,1080765.0,124770.0,971445.0,81945.0,1966365.0,162810.0,972825.0,22305.0,851700.0,9705.0,741765.0,11100.0,838035.0,7260.0,2207475.0,19530.0,512055.0,2100.0,1013115.0,2805.0,1006185.0,1095.0
1702619400,11790.0,864240.0,82035.0,1861785.0,25530.0,681120.0,19770.0,544305.0,33285.0,699630.0,62940.0,604095.0,478470.0,2216910.0,150165.0,898995.0,149970.0,1037445.0,134310.0,1043865.0,220020.0,1075335.0,1078545.0,2837130.0,727125.0,1406760.0,2003340.0,2010075.0,2870880.0,2024010.0,2498640.0,1217565.0,4731900.0,1337370.0,1338465.0,270540.0,1828590.0,177345.0,1074000.0,125295.0,979095.0,82365.0,1971585.0,162180.0,962430.0,22305.0,842955.0,9705.0,738315.0,11100.0,835230.0,7260.0,2179770.0,19530.0,503970.0,2115.0,1004415.0,2805.0,1004850.0,1095.0
1702619460,11790.0,864240.0,82035.0,1861785.0,25530.0,681120.0,19770.0,544305.0,33285.0,699630.0,62940.0,604095.0,478470.0,2216910.0,150165.0,898995.0,149970.0,1037445.0,134310.0,1043865.0,220020.0,1075335.0,1078545.0,2837130.0,727125.0,1406760.0,2003340.0,2010075.0,2870880.0,2024010.0,2498640.0,1217565.0,4731900.0,1337370.0,1338465.0,270540.0,1828590.0,177345.0,1074000.0,125295.0,979095.0,82365.0,1971585.0,162180.0,962430.0,22350.0,842955.0,9690.0,738315.0,11340.0,835230.0,7260.0,2179770.0,19530.0,503970.0,2115.0,1004415.0,2805.0,1004850.0,1095.0
1702619520,11790.0,864240.0,82035.0,1861785.0,25455.0,681120.0,19770.0,544305.0,33285.0,699630.0,62910.0,604095.0,478470.0,2216910.0,150165.0,898995.0,149970.0,1037445.0,134310.0,1043865.0,220020.0,1075335.0,1078545.0,2837130.0,727125.0,1406760.0,2003340.0,2010075.0,2870880.0,2024010.0,2498640.0,1217565.0,4731900.0,1337370.0,1338465.0,270540.0,1828590.0,177345.0,1074000.0,125295.0,979095.0,82365.0,1971585.0,162180.0,962430.0,22350.0,842955.0,9630.0,738315.0,11340.0,835230.0,7245.0,2179770.0,19530.0,503970.0,2115.0,1004415.0,2805.0,1004850.0,1095.0
1702619580,11790.0,864315.0,82035.0,1874400.0,25455.0,684015.0,19770.0,542985.0,33285.0,705555.0,62910.0,613710.0,478875.0,2205840.0,150105.0,906990.0,150225.0,1040490.0,133335.0,1038435.0,219300.0,1073265.0,1079220.0,2836500.0,722595.0,1393830.0,1996800.0,2027190.0,2879595.0,2018565.0,2511765.0,1236660.0,4712040.0,1323855.0,1328025.0,268380.0,1858110.0,178545.0,1072860.0,126150.0,983340.0,81870.0,1949835.0,161940.0,959325.0,22350.0,849435.0,9630.0,737385.0,11340.0,835830.0,7245.0,2191860.0,19530.0,504915.0,2115.0,1007115.0,2805.0,998280.0,1095.0
